time_control,end_time,rated,time_class,white_username,white_rating,white_result,black_username,black_rating,black_result,black_accuracy,white_accuracy
60,2024-01-06,True,bullet,MatthewG-p4p,3044,resigned,Hikaru,3210,win,87.6,80.61
60,2024-01-06,True,bullet,Hikaru,3198,resigned,OhanyanEminChess,3009,win,96.45,71.14
60,2024-01-06,True,bullet,Oleksandr_Bortnyk,3216,resigned,Hikaru,3207,win,77.22,71.45
60,2024-01-06,True,bullet,Hikaru,3213,win,AnishGiri,3096,resigned,73.18,81.63
60,2024-01-06,True,bullet,Hikaru,3217,win,vi_pranav,3039,resigned,85.64,94.35
60,2024-01-06,True,bullet,Jospem,3146,checkmated,Hikaru,3224,win,81.23,71.87
60,2024-01-06,True,bullet,MiFerz44,2584,resigned,Hikaru,3224,win,87.95,81.63
60,2024-01-06,True,bullet,Hikaru,3230,win,LyonBeast,3141,resigned,79.81,90.64
60,2024-01-06,True,bullet,Hikaru,3232,win,Gravity_Chess,2882,resigned,86.96,94.04
60,2024-01-06,True,bullet,wonderfultime,3147,resigned,Hikaru,3238,win,92.69,83.46
60,2024-01-06,True,bullet,Hikaru,3239,win,IlyaGrigorjev,2806,resigned,69.23,66.07
60,2024-01-06,True,bullet,wonderfultime,3148,resigned,Hikaru,3245,win,84.68,80.02
60,2024-01-06,True,bullet,nihalsarin,3110,win,Hikaru,3234,resigned,74.57,82.23
60,2024-01-06,True,bullet,Zavgorodniy_Sergiy,2447,resigned,Hikaru,3234,win,88.82,76.35
60,2024-01-06,True,bullet,Hikaru,3234,win,ElDivis,2566,resigned,75.4,96.36
60,2024-01-06,True,bullet,Hikaru,3235,win,Byniolus,2810,resigned,80.54,87.28
60,2024-01-06,True,bullet,LyonBeast,3159,win,Hikaru,3225,resigned,75.83,80.75
60,2024-01-06,True,bullet,Hikaru,3228,win,Janosik,2967,resigned,72.3,90.63
60,2024-01-06,True,bullet,GoltsevDmitry2000,2822,checkmated,Hikaru,3229,win,86.5,75.62
60,2024-01-06,True,bullet,Hikaru,3217,timeout,vi_pranav,3054,win,84.06,79.55
60,2024-01-06,True,bullet,Hikaru,3209,timeout,DanielNaroditsky,3237,win,82.68,80.65
60,2024-01-06,True,bullet,Chesmc,2339,checkmated,Hikaru,3209,win,89.13,76.75
60,2024-01-06,True,bullet,Hikaru,3215,win,LyonBeast,3135,resigned,86.32,90.22
60,2024-01-06,True,bullet,DanielNaroditsky,3225,resigned,Hikaru,3223,win,81.84,75.61
60,2024-01-06,True,bullet,Hikaru,3224,win,jacky72,2761,checkmated,78.4,92.85
60,2024-01-06,True,bullet,nihalsarin,3125,resigned,Hikaru,3230,win,88.14,83.4
60,2024-01-06,True,bullet,Hikaru,3229,insufficient,Oleksandr_Bortnyk,3171,insufficient,88.4,88.57
60,2024-01-06,True,bullet,Hikaru,3232,win,Zhigalko_Sergei,2950,resigned,73.08,86.96
60,2024-01-06,True,bullet,dropstoneDP,3096,win,Hikaru,3221,resigned,82.0,88.41
60,2024-01-06,True,bullet,OhanyanEminChess,2935,resigned,Hikaru,3224,win,86.32,74.83
60,2024-01-06,True,bullet,GoltsevDmitry2000,2825,resigned,Hikaru,3225,win,89.46,80.38
60,2024-01-06,True,bullet,Hikaru,3227,win,Kirill_Klukin,2891,resigned,79.72,86.52
60,2024-01-06,True,bullet,Witty_Alien,2491,resigned,Hikaru,3227,win,87.1,75.38
60,2024-01-06,True,bullet,ammarzooqi,2392,resigned,Hikaru,3227,win,93.65,80.98
60,2024-01-06,True,bullet,Hikaru,3227,win,thechesscorner64,2440,resigned,80.2,88.04
60,2024-01-06,True,bullet,Hikaru,3229,win,IM_ArthurDW08,2875,resigned,82.43,83.47
60,2024-01-06,True,bullet,Verony64,2215,resigned,Hikaru,3229,win,89.02,77.5
60,2024-01-06,True,bullet,Hikaru,3229,win,PapaieDudu,2453,checkmated,67.46,86.55
60,2024-01-06,True,bullet,Hikaru,3229,win,stepanosinovsky,2439,timeout,73.8,73.59
60,2024-01-06,True,bullet,ChristopherYoo,3104,timevsinsufficient,Hikaru,3226,timevsinsufficient,83.94,88.14
60,2024-01-06,True,bullet,Oleksandr_Bortnyk,3187,win,Hikaru,3217,resigned,84.48,94.27
60,2024-01-06,True,bullet,Hikaru,3217,win,shirovin,1933,resigned,71.85,88.18
60,2024-01-06,True,bullet,Hikaru,3217,win,YurasovMat-2012,2609,resigned,83.91,98.75
60,2024-01-06,True,bullet,FaustinoOro,2923,win,Hikaru,3203,resigned,78.74,79.61
60,2024-01-06,True,bullet,Hikaru,3203,win,PapaieDudu,2436,resigned,55.63,63.51
60,2024-01-06,True,bullet,doublesik,2712,resigned,Hikaru,3204,win,91.03,83.69
60,2024-01-06,True,bullet,OhanyanEminChess,2915,checkmated,Hikaru,3207,win,85.65,79.55
60,2024-01-06,True,bullet,Hikaru,3208,win,karinachess1,2621,checkmated,70.24,75.19
180,2024-01-06,True,blitz,Hikaru,3261,win,ELECTRODYNAMIC_DRACULA,2773,resigned,78.23,83.87
180,2024-01-06,True,blitz,ELECTRODYNAMIC_DRACULA,2772,resigned,Hikaru,3262,win,97.22,78.9
180,2024-01-06,True,blitz,Hikaru,3263,win,ELECTRODYNAMIC_DRACULA,2771,resigned,80.65,83.65
180,2024-01-06,True,blitz,ELECTRODYNAMIC_DRACULA,2778,timevsinsufficient,Hikaru,3256,timevsinsufficient,86.99,86.13
180,2024-01-06,True,blitz,Hikaru,3257,win,ELECTRODYNAMIC_DRACULA,2777,resigned,77.77,82.9
180,2024-01-06,True,blitz,ELECTRODYNAMIC_DRACULA,2776,resigned,Hikaru,3258,win,93.67,86.27
180,2024-01-06,True,blitz,Hikaru,3259,win,ELECTRODYNAMIC_DRACULA,2775,resigned,67.37,85.96
180,2024-01-06,True,blitz,ELECTRODYNAMIC_DRACULA,2774,resigned,Hikaru,3260,win,81.34,67.8
180,2024-01-06,True,blitz,Hikaru,3245,resigned,ELECTRODYNAMIC_DRACULA,2789,win,83.61,78.54
180,2024-01-06,True,blitz,Parhamov,3124,timevsinsufficient,Hikaru,3242,timevsinsufficient,80.52,86.12
180,2024-01-06,True,blitz,Hikaru,3247,win,Parhamov,3119,resigned,86.68,88.14
180,2024-01-06,True,blitz,Parhamov,3114,resigned,Hikaru,3252,win,82.71,73.93
180,2024-01-06,True,blitz,Hikaru,3249,repetition,Parhamov,3117,repetition,84.68,84.43
180,2024-01-06,True,blitz,Parhamov,3112,resigned,Hikaru,3254,win,86.69,83.4
180,2024-01-06,True,blitz,Hikaru,3251,repetition,Parhamov,3115,repetition,93.23,93.69
180,2024-01-06,True,blitz,Parhamov,3118,agreed,Hikaru,3248,agreed,95.46,94.39
180,2024-01-06,True,blitz,Hikaru,3245,repetition,Parhamov,3121,repetition,93.82,93.48
180,2024-01-06,True,blitz,Parhamov,3132,win,Hikaru,3234,resigned,83.33,85.25
180,2024-01-06,True,blitz,Hikaru,3240,win,Parhamov,3126,resigned,70.64,73.71
180,2024-01-06,True,blitz,Parhamov,3121,timeout,Hikaru,3245,win,91.34,91.04
180,2024-01-06,True,blitz,Hikaru,3250,win,Parhamov,3116,resigned,80.87,84.12
180,2024-01-06,True,blitz,Parhamov,3111,resigned,Hikaru,3255,win,91.13,87.88
180,2024-01-06,True,blitz,Hikaru,3260,win,Parhamov,3106,resigned,77.26,93.37
180+1,2024-01-09,True,blitz,Hikaru,3260,win,anasta10,2536,timeout,82.81,91.86
180+1,2024-01-09,True,blitz,Kildepiotr,2681,resigned,Hikaru,3261,win,93.59,86.07
180+1,2024-01-09,True,blitz,Hikaru,3262,win,RobertoJBM,2805,timeout,88.54,92.42
180+1,2024-01-09,True,blitz,Zhigalko_Sergei,2918,timeout,Hikaru,3264,win,84.31,81.83
180+1,2024-01-09,True,blitz,Hikaru,3267,win,Kacparov,2978,resigned,82.22,88.81
180+1,2024-01-09,True,blitz,vi_pranav,3055,win,Hikaru,3254,resigned,85.45,89.6
180+1,2024-01-09,True,blitz,Hikaru,3257,win,Sanan_Sjugirov,2967,timeout,85.87,91.64
180+1,2024-01-09,True,blitz,FormerProdigy,3018,repetition,Hikaru,3252,repetition,97.78,97.52
180+1,2024-01-09,True,blitz,Salem-AR,2999,checkmated,Hikaru,3255,win,81.79,77.59
180+1,2024-01-09,True,blitz,Hikaru,3243,resigned,VincentKeymer,3048,win,93.46,86.5
180+1,2024-01-09,True,blitz,Anton_Demchenko,2941,timeout,Hikaru,3245,win,78.76,74.17
180,2024-01-09,True,blitz,MatthewG-p4p,2935,resigned,Hikaru,3247,win,93.54,89.34
180,2024-01-09,True,blitz,Hikaru,3249,win,MatthewG-p4p,2933,timeout,80.89,87.5
180,2024-01-09,True,blitz,MatthewG-p4p,2931,resigned,Hikaru,3251,win,94.4,88.4
180,2024-01-09,True,blitz,Hikaru,3253,win,MatthewG-p4p,2929,resigned,79.5,80.47
180,2024-01-09,True,blitz,MatthewG-p4p,2943,win,Hikaru,3239,timeout,74.18,78.88
180,2024-01-09,True,blitz,Hikaru,3241,win,MatthewG-p4p,2941,checkmated,72.87,92.62
180,2024-01-09,True,blitz,Hikaru,3238,repetition,Firouzja2003,3128,repetition,88.79,89.16
180,2024-01-09,True,blitz,Firouzja2003,3122,resigned,Hikaru,3244,win,92.3,82.19
180,2024-01-09,True,blitz,Hikaru,3241,insufficient,Firouzja2003,3125,insufficient,96.43,96.41
180,2024-01-09,True,blitz,Firouzja2003,3128,agreed,Hikaru,3238,agreed,84.22,84.36
180,2024-01-09,True,blitz,Hikaru,3228,resigned,Firouzja2003,3138,win,93.43,85.26
180,2024-01-09,True,blitz,Firouzja2003,3132,timeout,Hikaru,3234,win,85.59,81.34
180,2024-01-09,True,blitz,Hikaru,3232,timevsinsufficient,Firouzja2003,3134,timevsinsufficient,80.78,72.01
180,2024-01-09,True,blitz,Firouzja2003,3144,win,Hikaru,3222,resigned,88.84,92.66
180,2024-01-09,True,blitz,Hikaru,3220,repetition,Firouzja2003,3146,repetition,88.67,87.69
180,2024-01-09,True,blitz,Firouzja2003,3156,win,Hikaru,3210,resigned,78.14,86.41
180,2024-01-09,True,blitz,Hikaru,3201,resigned,Firouzja2003,3165,win,88.28,84.63
180,2024-01-09,True,blitz,Hikaru,3205,win,ALieRaiseAFireOozeUh,3008,resigned,90.29,93.72
180,2024-01-09,True,blitz,ALieRaiseAFireOozeUh,3004,resigned,Hikaru,3209,win,91.27,90.24
180,2024-01-09,True,blitz,Hikaru,3213,win,ALieRaiseAFireOozeUh,3000,resigned,87.46,99.27
180,2024-01-09,True,blitz,ALieRaiseAFireOozeUh,2996,resigned,Hikaru,3217,win,85.98,81.63
180,2024-01-09,True,blitz,Hikaru,3221,win,ALieRaiseAFireOozeUh,2992,checkmated,81.91,89.82
180,2024-01-09,True,blitz,ALieRaiseAFireOozeUh,2997,timevsinsufficient,Hikaru,3216,timevsinsufficient,62.84,64.32
180,2024-01-09,True,blitz,Hikaru,3204,checkmated,ALieRaiseAFireOozeUh,3009,win,84.76,78.3
180,2024-01-09,True,blitz,ALieRaiseAFireOozeUh,3021,win,Hikaru,3192,checkmated,73.73,78.64
180,2024-01-09,True,blitz,Hikaru,3188,repetition,ALieRaiseAFireOozeUh,3025,repetition,85.52,85.04
180,2024-01-09,True,blitz,K_GRIGORYAN,2987,insufficient,Hikaru,3184,insufficient,93.75,93.23
180,2024-01-09,True,blitz,Hikaru,3188,win,K_GRIGORYAN,2965,resigned,82.06,88.99
180,2024-01-09,True,blitz,K_GRIGORYAN,2947,resigned,Hikaru,3192,win,94.62,85.04
180,2024-01-09,True,blitz,Hikaru,3195,win,K_GRIGORYAN,2932,resigned,80.5,84.55
180,2024-01-09,True,blitz,K_GRIGORYAN,2919,resigned,Hikaru,3198,win,84.91,78.9
180,2024-01-09,True,blitz,Hikaru,3201,win,K_GRIGORYAN,2907,timeout,82.36,76.54
180,2024-01-09,True,blitz,K_GRIGORYAN,2897,resigned,Hikaru,3204,win,92.3,86.46
180+1,2024-01-09,True,blitz,Chessdreamer2020,2551,timeout,Hikaru,3204,win,89.51,84.86
180+1,2024-01-09,True,blitz,Hikaru,3205,win,GothamChess,2706,timeout,79.2,84.94
180+1,2024-01-09,True,blitz,penguingm1,2887,resigned,Hikaru,3207,win,93.05,82.77
180+1,2024-01-09,True,blitz,Hikaru,3210,win,tptagain,2974,checkmated,74.53,88.96
180+1,2024-01-09,True,blitz,joppie2,3042,win,Hikaru,3198,resigned,79.76,87.72
180+1,2024-01-10,True,blitz,Hikaru,3200,win,sergiochess83,2888,timeout,73.91,79.63
180+1,2024-01-10,True,blitz,Salem-AR,2967,resigned,Hikaru,3203,win,93.58,86.57
180+1,2024-01-10,True,blitz,Hikaru,3208,win,iturrizaga,3038,timeout,88.76,92.64
180+1,2024-01-10,True,blitz,Oleksandr_Bortnyk,3115,timeout,Hikaru,3214,win,93.42,89.96
180+1,2024-01-10,True,blitz,Hikaru,3212,repetition,lachesisQ,3145,repetition,55.41,57.46
180+1,2024-01-10,True,blitz,Duhless,3149,win,Hikaru,3202,resigned,77.67,86.33
180,2024-01-10,True,blitz,KazakhFighter04,2920,resigned,Hikaru,3205,win,95.11,89.26
180,2024-01-10,True,blitz,Hikaru,3208,win,KazakhFighter04,2917,checkmated,87.56,91.7
180,2024-01-10,True,blitz,KazakhFighter04,2930,win,Hikaru,3195,resigned,82.42,91.08
180,2024-01-10,True,blitz,Hikaru,3198,win,KazakhFighter04,2927,resigned,77.99,85.04
180,2024-01-10,True,blitz,Hikaru,3201,win,KazakhFighter04,2924,resigned,72.17,94.42
180,2024-01-10,True,blitz,KazakhFighter04,2937,win,Hikaru,3188,resigned,86.72,91.15
180,2024-01-10,True,blitz,Hikaru,3191,win,KazakhFighter04,2934,resigned,83.06,92.79
180,2024-01-10,True,blitz,KazakhFighter04,2939,stalemate,Hikaru,3186,stalemate,87.7,87.69
180,2024-01-10,True,blitz,Hikaru,3189,win,KazakhFighter04,2936,resigned,81.09,86.97
180,2024-01-10,True,blitz,Hikaru,3192,win,TigrVShlyape,2961,resigned,84.06,89.67
180,2024-01-10,True,blitz,SNCSolidGuy,2736,resigned,Hikaru,3193,win,93.55,80.39
180,2024-01-10,True,blitz,Hikaru,3189,repetition,MITerryble,3029,repetition,89.24,89.42
180,2024-01-10,True,blitz,NikoTheodorou,3033,resigned,Hikaru,3194,win,92.14,80.31
180,2024-01-10,True,blitz,allstarserious,2800,resigned,Hikaru,3196,win,83.51,76.27
180,2024-01-10,True,blitz,Hikaru,3199,win,TigrVShlyape,2964,timeout,85.81,89.73
180,2024-01-10,True,blitz,Witik,2738,resigned,Hikaru,3200,win,82.14,70.33
180,2024-01-10,True,blitz,Hikaru,3189,resigned,FairChess_on_YouTube,3080,win,86.26,77.43
180,2024-01-10,True,blitz,Hikaru,3190,win,Aryan_Tamadon,2634,resigned,81.33,94.57
180,2024-01-10,True,blitz,staskamaev,2476,resigned,Hikaru,3190,win,80.11,70.81
180,2024-01-10,True,blitz,Jospem,3034,win,Hikaru,3178,resigned,82.51,91.49
180,2024-01-10,True,blitz,Hikaru,3179,win,Malotru17,2672,checkmated,68.13,82.44
180,2024-01-10,True,blitz,Sychev_on_YouTube,2958,checkmated,Hikaru,3183,win,79.44,70.29
180,2024-01-10,True,blitz,Hikaru,3186,win,TigrVShlyape,2949,timeout,83.95,90.95
180,2024-01-10,True,blitz,Hikaru,3172,resigned,Byniolus,2823,win,92.79,82.73
180,2024-01-10,True,blitz,jcibarra,2934,win,Hikaru,3159,resigned,83.7,92.53
180,2024-01-10,True,blitz,Jospem,3029,resigned,Hikaru,3164,win,91.38,90.05
180,2024-01-10,True,blitz,Hikaru,3165,win,Hamisandwich,2668,resigned,75.04,78.03
180,2024-01-10,True,blitz,Hikaru,3168,win,GMBenjaminBok,2896,resigned,81.9,91.16
180,2024-01-10,True,blitz,Witik,2758,resigned,Hikaru,3169,win,87.75,79.62
180,2024-01-10,True,blitz,GMKrikor,2810,resigned,Hikaru,3171,win,88.26,81.11
180,2024-01-10,True,blitz,Hikaru,3171,win,theboylad,2269,checkmated,84.64,92.15
180,2024-01-10,True,blitz,Hikaru,3171,win,rhungaski,2514,resigned,72.16,87.21
180,2024-01-10,True,blitz,Hikaru,3172,win,DIMONBANAN,2589,resigned,81.94,93.82
180,2024-01-10,True,blitz,Witik,2756,resigned,Hikaru,3173,win,97.69,90.28
180,2024-01-10,True,blitz,KazakhFighter04,2941,insufficient,Hikaru,3168,insufficient,87.31,86.38
180,2024-01-10,True,blitz,Hikaru,3171,win,KazakhFighter04,2938,resigned,84.84,92.13
180,2024-01-10,True,blitz,Hikaru,3174,win,KazakhFighter04,2935,resigned,86.64,93.05
180,2024-01-10,True,blitz,KazakhFighter04,2932,resigned,Hikaru,3177,win,82.72,77.52
180,2024-01-10,True,blitz,Hikaru,3180,win,KazakhFighter04,2929,timeout,78.5,82.43
180,2024-01-10,True,blitz,KazakhFighter04,2934,insufficient,Hikaru,3175,insufficient,87.15,87.41
180,2024-01-10,True,blitz,Hikaru,3170,insufficient,KazakhFighter04,2939,insufficient,87.64,87.38
180,2024-01-10,True,blitz,KazakhFighter04,2936,resigned,Hikaru,3173,win,85.71,82.42
180,2024-01-10,True,blitz,Hikaru,3176,win,KazakhFighter04,2933,resigned,86.2,96.84
180,2024-01-10,True,blitz,KazakhFighter04,2930,resigned,Hikaru,3179,win,95.31,90.52
180,2024-01-10,True,blitz,Hikaru,3166,resigned,KazakhFighter04,2943,win,90.44,85.17
180,2024-01-10,True,blitz,KazakhFighter04,2940,resigned,Hikaru,3170,win,92.28,89.7
180,2024-01-10,True,blitz,Hikaru,3157,timeout,KazakhFighter04,2953,win,85.91,85.91
180,2024-01-10,True,blitz,KazakhFighter04,2949,resigned,Hikaru,3161,win,97.88,90.18
180,2024-01-10,True,blitz,Hikaru,3165,win,KazakhFighter04,2945,resigned,83.38,86.12
180,2024-01-10,True,blitz,KazakhFighter04,2941,resigned,Hikaru,3169,win,82.9,78.13
180,2024-01-10,True,blitz,Hikaru,3172,win,KazakhFighter04,2938,timeout,81.32,85.7
180,2024-01-10,True,blitz,KazakhFighter04,2935,timeout,Hikaru,3175,win,87.03,81.9
180,2024-01-10,True,blitz,Hikaru,3162,resigned,KazakhFighter04,2948,win,94.64,87.16
180,2024-01-10,True,blitz,KazakhFighter04,2952,repetition,Hikaru,3158,repetition,90.88,93.47
180,2024-01-10,True,blitz,Hikaru,3146,resigned,KazakhFighter04,2964,win,88.93,86.47
180,2024-01-10,True,blitz,Hikaru,3150,win,KazakhFighter04,2960,resigned,79.86,86.84
180,2024-01-10,True,blitz,KazakhFighter04,2956,resigned,Hikaru,3154,win,94.88,84.65
180,2024-01-10,True,blitz,Hikaru,3158,win,KazakhFighter04,2952,resigned,79.45,95.52
180,2024-01-10,True,blitz,KazakhFighter04,2948,resigned,Hikaru,3162,win,97.32,89.49
180,2024-01-10,True,blitz,Hikaru,3158,insufficient,KazakhFighter04,2952,insufficient,89.46,89.25
180,2024-01-10,True,blitz,KazakhFighter04,2956,repetition,Hikaru,3154,repetition,97.31,97.0
180,2024-01-10,True,blitz,Hikaru,3158,win,KazakhFighter04,2952,resigned,81.8,84.97
180,2024-01-10,True,blitz,KazakhFighter04,2948,resigned,Hikaru,3162,win,95.56,84.16
180,2024-01-10,True,blitz,Hikaru,3166,win,KazakhFighter04,2944,resigned,83.19,89.44
180,2024-01-10,True,blitz,KazakhFighter04,2941,resigned,Hikaru,3170,win,95.26,92.22
180,2024-01-10,True,blitz,LiamPutnam2008,2812,resigned,Hikaru,3172,win,89.16,81.61
180,2024-01-10,True,blitz,Hikaru,3174,win,LiamPutnam2008,2810,resigned,81.41,95.16
180,2024-01-10,True,blitz,LiamPutnam2008,2808,resigned,Hikaru,3176,win,86.05,81.36
180,2024-01-10,True,blitz,Hikaru,3178,win,LiamPutnam2008,2806,resigned,83.88,96.41
180,2024-01-11,True,blitz,LiamPutnam2008,2804,resigned,Hikaru,3180,win,91.84,85.54
180,2024-01-11,True,blitz,Hikaru,3182,win,LiamPutnam2008,2802,resigned,81.28,92.19
180,2024-01-11,True,blitz,Hikaru,3184,win,LiamPutnam2008,2800,resigned,70.11,75.67
180,2024-01-11,True,blitz,LiamPutnam2008,2798,resigned,Hikaru,3186,win,87.06,83.07
180,2024-01-11,True,blitz,Hikaru,3188,win,LiamPutnam2008,2796,resigned,84.66,91.26
180,2024-01-11,True,blitz,LiamPutnam2008,2794,resigned,Hikaru,3190,win,93.59,84.46
180,2024-01-11,True,blitz,Hikaru,3192,win,LiamPutnam2008,2793,resigned,84.08,98.49
180,2024-01-11,True,blitz,alexrustemov,2881,timeout,Hikaru,3194,win,90.38,85.93
180,2024-01-11,True,blitz,Hikaru,3196,win,alexrustemov,2879,resigned,83.37,92.69
180,2024-01-11,True,blitz,alexrustemov,2877,checkmated,Hikaru,3198,win,78.95,63.81
180,2024-01-11,True,blitz,fin,2803,resigned,Hikaru,3200,win,84.26,78.36
180,2024-01-11,True,blitz,Hikaru,3201,win,fin,2802,resigned,81.53,93.24
60,2024-01-13,True,bullet,Statham,2644,win,Hikaru,3193,timeout,84.84,74.28
60,2024-01-13,True,bullet,Hikaru,3177,timeout,Goi_Manne,2484,win,77.99,80.0
60,2024-01-13,True,bullet,NoHeThTo,2702,resigned,Hikaru,3178,win,87.32,69.02
60,2024-01-13,True,bullet,Durarbayli,2889,win,Hikaru,3164,timeout,71.58,75.72
60,2024-01-13,True,bullet,Hikaru,3164,win,O-O7,2137,timeout,84.53,75.35
60,2024-01-13,True,bullet,Hikaru,3165,win,NoHeThTo,2703,resigned,79.26,97.6
60,2024-01-13,True,bullet,Airquake,2769,resigned,Hikaru,3167,win,80.43,74.16
60,2024-01-13,True,bullet,Alina_Gumerovna,2004,checkmated,Hikaru,3167,win,93.75,78.3
60,2024-01-13,True,bullet,Hikaru,3167,win,FMOlexandrProhorov,2106,resigned,67.62,74.1
60,2024-01-13,True,bullet,Hikaru,3167,win,Horokoskii,2181,checkmated,58.05,80.09
60,2024-01-13,True,bullet,DIMONBANAN,2614,resigned,Hikaru,3168,win,81.26,73.6
180,2024-01-14,True,blitz,Hikaru,3204,win,KazakhFighter04,2941,resigned,90.0,98.73
180,2024-01-14,True,blitz,KazakhFighter04,2938,resigned,Hikaru,3207,win,83.7,81.52
180,2024-01-15,True,blitz,Hikaru,3209,win,artin10862,2885,resigned,77.12,82.05
180,2024-01-15,True,blitz,artin10862,2883,resigned,Hikaru,3211,win,88.89,82.47
180,2024-01-15,True,blitz,Hikaru,3213,win,artin10862,2881,checkmated,81.47,89.95
180,2024-01-15,True,blitz,artin10862,2895,win,Hikaru,3199,resigned,81.64,86.13
180,2024-01-15,True,blitz,Hikaru,3201,win,artin10862,2893,resigned,73.29,78.91
180,2024-01-15,True,blitz,artin10862,2891,timeout,Hikaru,3203,win,93.58,93.89
180,2024-01-15,True,blitz,Hikaru,3205,win,artin10862,2889,checkmated,76.1,88.66
180,2024-01-15,True,blitz,artin10862,2887,timeout,Hikaru,3207,win,86.22,85.89
180,2024-01-15,True,blitz,Hikaru,3209,win,artin10862,2885,timeout,84.84,85.24
180,2024-01-15,True,blitz,artin10862,2891,timevsinsufficient,Hikaru,3203,timevsinsufficient,75.38,81.88
180,2024-01-15,True,blitz,Hikaru,3205,win,artin10862,2889,resigned,69.81,84.16
180,2024-01-15,True,blitz,artin10862,2887,resigned,Hikaru,3207,win,87.72,83.09
180,2024-01-15,True,blitz,Hikaru,3193,resigned,artin10862,2901,win,82.43,78.79
180,2024-01-15,True,blitz,artin10862,2898,timeout,Hikaru,3196,win,85.93,83.32
180,2024-01-15,True,blitz,Hikaru,3198,win,artin10862,2896,resigned,68.43,76.43
180,2024-01-15,True,blitz,artin10862,2894,resigned,Hikaru,3200,win,75.59,68.71
180,2024-01-15,True,blitz,artin10862,2892,resigned,Hikaru,3202,win,91.78,85.62
180,2024-01-15,True,blitz,Hikaru,3204,win,artin10862,2890,resigned,88.32,93.94
180,2024-01-15,True,blitz,artin10862,2888,resigned,Hikaru,3206,win,80.31,74.12
180,2024-01-15,True,blitz,Hikaru,3208,win,artin10862,2886,resigned,79.8,85.73
180,2024-01-15,True,blitz,artin10862,2884,resigned,Hikaru,3210,win,86.71,80.46
180,2024-01-15,True,blitz,Hikaru,3212,win,artin10862,2882,resigned,84.61,91.09
180,2024-01-15,True,blitz,artin10862,2880,resigned,Hikaru,3214,win,93.85,84.61
180,2024-01-15,True,blitz,Hikaru,3216,win,artin10862,2878,resigned,89.07,97.94
180,2024-01-15,True,blitz,artin10862,2876,resigned,Hikaru,3218,win,87.05,79.02
180,2024-01-15,True,blitz,Hikaru,3220,win,artin10862,2874,resigned,87.45,92.33
180,2024-01-16,True,blitz,lonelyqueen0,2966,repetition,Hikaru,3215,repetition,77.16,83.62
180,2024-01-16,True,blitz,Hikaru,3218,win,lonelyqueen0,2963,resigned,81.12,90.25
180,2024-01-16,True,blitz,Hikaru,3222,win,Prizant_academy,2997,resigned,90.17,94.56
180+1,2024-01-16,True,blitz,Hikaru,3222,win,Nf3c5,2547,resigned,75.3,86.49
180+1,2024-01-16,True,blitz,viktorskliarov,2675,resigned,Hikaru,3223,win,78.42,74.34
180+1,2024-01-16,True,blitz,Hikaru,3224,win,secretworker2027,2804,resigned,77.5,85.45
180+1,2024-01-16,True,blitz,AryanTari,2919,timeout,Hikaru,3226,win,87.07,85.47
180+1,2024-01-16,True,blitz,Hikaru,3229,win,Zhigalko_Sergei,2956,timeout,77.53,87.11
180+1,2024-01-16,True,blitz,crescentmoon2411,2953,repetition,Hikaru,3224,repetition,82.54,83.28
180+1,2024-01-16,True,blitz,Hikaru,3221,50move,FairChess_on_YouTube,3094,50move,87.5,87.83
180+1,2024-01-16,True,blitz,Sanan_Sjugirov,2970,resigned,Hikaru,3224,win,94.55,87.9
180+1,2024-01-16,True,blitz,Hikaru,3228,win,wonderfultime,3004,resigned,82.21,91.63
180+1,2024-01-16,True,blitz,LyonBeast,3166,agreed,Hikaru,3227,agreed,88.98,88.92
180+1,2024-01-16,True,blitz,Hikaru,3231,win,FormerProdigy,3022,timeout,86.86,87.64
180+1,2024-01-16,True,blitz,chessllermo,2529,resigned,Hikaru,3231,win,86.04,80.8
180+1,2024-01-16,True,blitz,Hikaru,3232,win,jinbojinbo,2641,resigned,83.28,91.67
180+1,2024-01-16,True,blitz,Elsa167,2850,resigned,Hikaru,3234,win,89.88,82.58
180+1,2024-01-16,True,blitz,Hikaru,3229,repetition,Angry_Twin,2970,repetition,90.57,90.72
180+1,2024-01-16,True,blitz,rezamahdavi2008,2865,timeout,Hikaru,3231,win,90.0,87.04
180+1,2024-01-17,True,blitz,Hikaru,3234,win,TigrVShlyape,2945,timeout,86.66,94.21
180+1,2024-01-17,True,blitz,mishanick,3109,win,Hikaru,3223,resigned,83.15,90.21
180+1,2024-01-17,True,blitz,Hikaru,3217,repetition,VerdeNotte,2896,repetition,84.59,83.85
180,2024-01-17,True,blitz,NikoTheodorou,3063,timeout,Hikaru,3222,win,80.13,82.98
180+1,2024-01-17,True,blitz,Hrant_ChessMood,2906,resigned,Hikaru,3224,win,90.34,81.53
180+1,2024-01-17,True,blitz,Hikaru,3220,repetition,jefferyx,3009,repetition,98.24,98.08
180+1,2024-01-17,True,blitz,dmitrijiIM,2895,resigned,Hikaru,3222,win,89.66,83.42
180,2024-01-17,True,blitz,KazakhFighter04,2962,resigned,Hikaru,3225,win,91.83,85.17
